"userid","imode","sample_group","intstart","intend","totaltime","finished","indate","spr","birthyear","age","agecat","sex","f10000","f10100","f13400a","f13400b","f13400c","f13400d","f13400e","f13400f","f12700c","f12700rec","f12720rec","f12720main6","f12730c","f12730rec","f12740rec","f12740main6","Q03","Q04a","Q04b","Q04c","Q04d","Q04e","Q04f","Q04g","Q05b","Q05a","Q05c","Q05d","Q05e","Q06a","Q06b","Q06c","Q06d","Q07","Q09","f14610","f15656","f11100","exp_GE","Q_E1","Q_E2","Q_E3","Q_E4","f11100rec","f11700","f11301","f11302","f11303","f11304","f11305","f11306","f11307","f11308","f11309","f11310","f11311","f11312","f11400rec","f11400main6","Q1","Q2","f11600","f11605","Q3","Q9a_web","Q9a_paper","Q9b_web","Q9b_paper","Q9c_web","Q9c_paper","Q9d_web","Q9d_paper","Q4a_web","Q4a_paper","Q4b_web","Q4b_paper","Q4c_web","Q4c_paper","Q4d_web","Q4d_paper","Q4e_web","Q4e_paper","Q4f_web","Q4f_paper","Q4g_web","Q4g_paper","Q4h_web","Q4h_paper","Q4i_web","Q4i_paper","Q5","Q6","Q7","Q8","f11800rec","f11800main6","f11800ZH","f11800TI","f11800GE","f11900","f12010","f12021","f12022","f12023","f12030a","f12030b","f12030c","f12030d","f12030e","f12030f","f12030g","f12030h","f12030i","f12030j","f12030k","f12030l","f12030m","f12030o","f12025","f12301","f12301p","f12301pmain6","f12302","f12302p","f12302pmain6","f10200","f10200rec","f10250","f10300rec","f10300main6","Q14a","Q14b","f14400a","f14400b","f14400c","f14400d","f14400e","f14400f","f14400g","f14400h","f14400i","Q16a","Q16b","Q16c","Q16d","Q16e","f15130a","f15130b","f15130c","f15130d","f15130e","f15130f","f15130g","f15130h","f15130i","f15200","f13700","f14000","f14050","f14010rec","f14010main6","f14070","f13306","f13660a","f13660b","f13660c","f13660d","f13660e","f13660f","f13660g","f13660i","f13660j","f13660k","f13660l","f13660m","f13660n","f12500","f14079a","f14079b","f14079c","f14079d","f14079e","f14079f","f14079g","f14079h","f14081rec","f14081main6","f20211","f20212","f20213","f21000a","f21000b","f21000c","f21000d","f21000e","f21000f","f21000g","f21000h","f21010a","f21010b","f21010c","f21010d","f21010e","f21010f","f21010g","f12026","f21020","f21030","f13322","f12900rec","f12900main6","f12905rec","f12905main6","f15420","f15430","f15435","f15440","f15470","f15480","f15485","f15810","f15811","f15812","f15813","Q08","f15900","f15900rec","f16300","f16300rec","f16312","f16312rec","f16313","f16313rec","f20300","E11","f20500","f20700","f20710","f20221","f20210rec1","f20210rec2","f20210rec3","f20760","f20900","f21310","E6b_lev","f21400","f26100","f21500_f24900","f21500","f24900","f21550_f24950","f21550","f24950","ISCO08prof_r","ISCO08prof_r_pre","ISCO08prof_r_pst","f21700_f25100","f21700","f25100","f21750_f25150","f21750","f25150","f21800","class16_r","class8_r","class5_r","f21910","E6b_lev_partner","f22000_f22400","f22100_f22500","f22150_f22550","ISCO08prof_p","ISCO08prof_p_pre","ISCO08prof_p_pst","f22300_f22700","f22350_f22750","class16_p","class8_p","class5_p","f22910","E6b_lev_main_earner","f23000_f23400","f23100_f23500","f23150_f23550","ISCO08prof_me","ISCO08prof_me_pre","ISCO08prof_me_pst","f23300_f23700","f23350_f23750","class16_h","class8_h","class5_h","class16","class8","class5","f28910","f29100","f21200","canton_sample","bigregion_sample","lingreg_sample","birthcountry_sample","hhsize_sample","taxableincome","smt9","msize","foreigners","msvp","msp","mfdp","mgps","mcvp","mglp","mbdp","weight_d","weight_d_t","weight_d_p","weight_tot","weight_t_zh","weight_p_zh","weight_tot_zh","weight_t_ti","weight_p_ti","weight_tot_ti","weight_t_ge","weight_p_ge","weight_tot_ge"
5581,2,0,,,,,281119,3,1947,72,6,1,21,4,3,4,4,4,4,3,1,16,40,1,62,8,40,1,3,2,4,4,3,3,2,1,4,1,4,1,1,1,1,2,1,2,2,3,3,4,,,,,,1,4,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,,2,,2,1,,,,,,,,,,,,,,,,,,,111,40,1,114,20,3,2,1,21,,,3,3,3,1,0,10,0,0,0,8,0,,5,5,6,,,,,,,,,,,,2,2,2,,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,,,1,,,1,,1,4,4,4,,,10,10,5,5,10,0,10,,1,2,4,,,350,7,3,4,4,4,2,1,4,3,5,2,4,1,3,1,1,1,,0,,0,1947,1,2,1,,3,8100,,,2,3,3,,7,1,3,,3,,,,8332,,8332,1,,1,10,,10,1,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,2,2,2,"TI",7,"it",8100,2,63682.686,21,6,19.455087,10.522838,16.122904,14.875692,9.7299083,27.380854,0.57817791,,0.340904815527355,0.212712695379339,0.432324600938317,0.269755447725576,1,1,1,0.738516082,0.77281579,0.570736889338535,1,1,1
5582,1,0,10/23/2019 18:28:09,10/23/2019 18:52:43,24.55,1,,1,1948,71,6,1,5,1,1,2,1,4,1,3,101,5,40,1,6,8,40,1,1,2,2,4,4,1,1,5,1,1,4,1,1,3,1,1,1,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,40,1,5,5,4,4,0,10,0,2,0,,,8,5,5,8,2,3,3,0,8,0,2,2,,,8,2,1,,40,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,1,,,1,,,1,1,1,4,4,4,,,0,0,0,0,0,0,0,1,2,1,1,40,1,40,1,1,5,4,5,4,3,4,5,1,5,2,4,2,0,1,1,3,0,4,1,1948,1,2,,,1,8100,,,2,6,5,,7,1,1,,1,,,,1120,,1120,3,,3,8,,8,1,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,1,12,1,2,"SZ",6,"de",8100,2,75577.93,13,5,14.89909,41.15873,17.603175,19.269841,3.1746032,13.269841,4.8571429,,2.10535919159545,2.10535919159545,2.10535919159545,2.10535919159545,1,1,1,1,1,1,1,1,1
5583,1,0,10/21/2019 16:45:54,10/21/2019 17:32:32,46.6166666666667,1,,1,1946,73,6,2,14,2,2,2,3,4,2,3,33,4,30,5,45,2,40,1,2,3,4,2,4,2,2,3,2,1,3,3,4,2,3,1,1,2,2,4,,4,,,,,,1,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,2,2,,,1,1,0,0,1,0,0,,,,,0,0,0,0,1,76,40,1,77,402,7,1,1,14,40,1,3,,6,3,3,8,4,4,0,,,8,8,8,4,,7,6,4,8,1,1,3,,,5,2,2,1,40,1,3,2,1,0,0,0,0,1,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,1,,,1,,,1,1,1,4,4,4,,,10,2,6,7,4,5,5,2,2,2,4,10,2,,,3,5,3,1,2,2,4,2,3,1,4,1,3,1,1,1,3,0,4,1,2001,2,2,1,,1,8100,,,1,6,5,,7,2,3,,3,,,,1410,,1410,3,,3,9,,9,1,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2,3,2,1,"SH",5,"de",8100,2,68036.153,12,3,28.419931,32.820355,32.102698,9.6058641,7.9940131,1.8728173,6.6085889,,0.731465460974623,0.456408893902286,0.7346801946213,0.458414775391092,1,1,1,1,1,1,1,1,1
5584,1,0,10/22/2019 15:59:53,10/22/2019 16:24:35,24.6666666666667,1,,1,1979,40,3,1,2,2,1,2,4,3,4,2,19,13,50,6,33,4,50,6,2,4,3,2,4,2,1,3,2,2,1,5,4,3,3,1,2,3,2,4,3,4,,,,,,1,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,,,,1,1,,,,,,,,,,,,,,,,,,,19,50,6,22,30,5,1,1,2,30,5,5,5,0,0,10,0,10,0,0,,,2,8,8,0,10,8,6,2,10,0,5,7,,,2,2,1,,30,5,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,0,0,0,0,0,0,1,,,2,8207,8100,1,1,3,4,4,4,4,,8,5,5,7,7,10,10,2,2,2,2,20,3,20,3,3,3,2,3,1,5,2,1,5,4,5,1,3,1,1,1,,0,4,1,2012,4,4,1,2,1,8100,,,2,7,10,,1,,4,4,,5,5,,2166,2166,,,,,14,14,,2,3,2,3,13,3,2,2,,2210,2210,,2,3,13,7,1,,,,,,,,,,,,,,3,2,3,14,2,1,"BE",2,"de",8100,4,75290.681,11,3,19.351905,18.265388,21.73107,9.6917394,18.265674,2.5081343,13.082006,6.4597313,1.93056115734379,1.20460271802849,1.39258109690412,0.868921954647552,1,1,1,1,1,1,1,1,1
5585,1,0,11/17/2019 15:08:30,11/17/2019 15:46:45,38.25,1,,1,1961,58,5,2,9,3,2,3,4,4,4,2,13,13,,,74,16,,,2,2,3,2,4,5,4,4,5,1,2,5,4,4,4,1,1,3,2,3,4,4,,,,,,1,1,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,,,,2,2,1,1,,,,,,,,,,,,,,,,3,,,,,,,2,1,9,30,5,4,3,6,7,7,0,5,5,1,,,8,9,9,1,,8,6,3,10,0,,9,,,4,1,2,1,20,3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,0,0,1,0,0,0,0,,,1,,,1,1,1,4,4,4,,,10,0,7,7,0,7,7,,2,1,3,10,2,10,2,3,5,2,4,2,3,2,2,4,1,2,3,3,1,4,0,2,0,4,1,1994,1,2,,,1,8100,,,7,,7,,6,2,3,,3,,,,4411,,4411,2,,2,6,,6,2,11,6,4,13,2,10,,,,,,,,,,,,,,,,,,,,,,,,11,6,4,15,1,2,"ZG",6,"de",8100,2,116833.08,12,5,17.643052,24.566707,7.376058,16.908505,19.246272,24.576784,6.5900846,,1.1044744220976,0.689153454574966,0.796695922517893,0.497110423079112,1,1,1,1,1,1,1,1,1
5586,1,1,11/1/2019 10:02:13,11/1/2019 11:20:12,77.9833333333333,1,,2,1971,48,4,2,25,3,3,3,3,3,3,3,31,6,,,1,16,,,2,,4,4,,,2,,,,,,,,,,,1,,4,4,,3,,,1,,0,,2,2,2,2,2,1,2,2,2,2,2,2,60,4,3,,,,,1,,1,,3,,,,1,,1,,1,,2,,1,,4,,2,,4,,,,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,5,5,5,2,10,5,,,5,,,,,,8,8,0,10,2,5,8,,10,,2,2,2,,,,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,2,8207,8218,1,2,,,,,3,3,8,2,2,6,8,6,4,,,,3,,,,,4,4,2,2,2,2,2,2,5,1,4,2,,0,,0,,0,,0,2014,3,3,1,0,2,8218,8207,,7,,5,,1,,3,3,,,,,4120,4120,,1,1,,3,3,,2,11,6,4,13,2,2,2,,2300,2300,,2,11,13,7,1,,,,,,,,,,,,,,11,6,4,11,1,1,"GE",1,"fr",,,90384.199,11,4,42.14679,15.695879,16.415144,14.654488,24.759509,8.4017298,6.6851999,0.20739564,0.142744365078352,0.282968856742758,0.142744365078352,0.282968856742758,1,1,1,1,1,1,1.796684786,1,1.796684786
5587,1,0,10/22/2019 19:49:19,10/22/2019 20:31:11,41.85,1,,3,1988,31,2,1,21,3,3,3,4,4,4,3,8,5,40,1,6,8,40,1,3,1,2,4,2,5,3,2,3,1,4,2,2,2,2,3,1,2,3,4,4,4,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,7,,7,,1,2,2,2,1,1,1,0,1,0,1,,1,,,,0,0,0,1,111,40,1,112,80,7,2,1,21,80,7,3,3,6,5,0,8,5,5,4,8,,4,,4,4,,5,3,0,10,4,5,5,8,,8,3,2,1,404,7,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,1,,,1,,,1,1,1,4,4,4,,,5,4,6,6,8,9,6,,,1,3,,,,,3,5,3,5,2,2,5,3,4,3,4,2,3,1,1,1,,0,4,1,1988,4,2,2,0,3,8100,,,2,6,7,,1,,3,3,,,,,6210,6210,,1,1,,12,12,,,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,7,2,2,"TI",7,"it",8100,3,69964.373,12,6,33.52081,15.708725,12.457064,15.82322,8.5413327,18.891688,1.7746737,,0.340904815527355,0.212712695379339,0.319014573808941,0.199053949282643,1,1,1,0.738516082,0.758837209302326,0.560413482689768,1,1,1
5589,2,0,,,,,221119,1,1946,73,6,2,16,3,2,,2,,,2,33,4,10,2,19,13,20,3,2,1,2,3,2,2,3,2,2,1,3,3,2,1,1,2,2,3,2,1,2,2,,,,,,0,,2,2,2,2,2,1,2,2,2,2,2,2,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,4,2,,9,0,,0,,,,,10,10,4,7,0,5,6,0,5,0,0,5,2,,6,2,2,,,,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,,,1,,,1,2,2,,,,,,9,,9,9,10,9,10,2,2,2,2,,,,,4,5,3,4,5,3,2,3,2,5,4,3,2,0,1,1,1,1,4,1,1974,1,2,1,,1,8100,,,2,3,4,,6,6,,,,,,,,,,,,,,,,2,,,,5,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,2,"AI",5,"de",8100,2,77912.121,32,6,5.3179825,27.785614,7.5458392,,,63.610719,,,0.217197105434409,0.430560019506729,0.217197105434409,0.430560019506729,1,1,1,1,1,1,1,1,1
5590,1,0,10/23/2019 23:05:03,10/23/2019 23:44:08,39.0833333333333,1,,1,1957,62,5,2,19,3,3,3,3,3,3,3,33,4,50,6,2,16,30,5,2,4,4,2,4,4,4,4,4,2,2,4,2,4,4,2,2,2,3,3,3,4,,,,,,1,4,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,,,,3,2,1,1,1,0,0,1,0,,1,0,,,,1,0,,0,2,103,30,5,102,50,6,1,1,19,30,5,5,5,2,3,10,1,10,9,1,,,6,8,4,5,,9,8,0,,1,2,10,,,3,2,2,1,30,5,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,,,2,8229,8100,1,1,3,4,4,4,4,,10,5,5,5,5,5,5,2,2,2,3,40,1,40,1,4,2,3,2,2,2,3,2,4,2,4,2,3,1,1,1,,0,4,1,1994,3,1,,,1,8100,,,2,4,13,3,2,,4,4,,1,1,,2210,2210,,,,,3,3,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,9,1,2,"AG",3,"de",8100,1,75605.368,22,7,15.469256,41.752978,6.7193164,9.9430347,10.240808,13.555153,7.8068358,4.1299845,2.41978963801147,1.50986419876815,1.74547866332067,1.08911770761499,1,1,1,1,1,1,1,1,1
5591,1,0,11/2/2019 08:28:58,11/2/2019 08:41:50,12.8666666666667,1,,1,1990,29,2,1,5,2,4,4,2,4,2,3,61,4,10,2,2,16,10,2,2,4,4,2,4,2,2,4,3,1,2,2,3,2,3,1,1,3,2,3,3,4,,,,,,1,3,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,2,2,2,2,1,,0,0,0,0,1,,,,,0,,,0,2,35,10,2,37,40,1,1,1,19,10,2,3,4,10,7,1,8,1,9,8,,,9,9,6,6,7,7,6,2,9,1,6,7,,,8,1,2,1,10,2,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,,,1,,,1,1,1,4,4,4,,,9,8,8,7,8,9,6,,2,2,3,10,2,10,2,3,4,4,4,2,3,3,1,2,3,2,2,3,1,1,1,3,0,4,1,2017,4,1,,,1,8100,,,1,6,13,2,1,,1,1,,,,,2000,2000,,1,1,,1,1,,,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,7,1,1,"SZ",6,"de",8100,1,71637.58,22,6,23.226667,43.792448,16.218419,18.554741,2.4178212,11.328443,7.2534637,,2.10535919159545,1.3136705848322,2.11461208102449,1.31944406458623,1,1,1,1,1,1,1,1,1
5592,1,0,10/21/2019 12:57:17,10/21/2019 13:35:16,37.9666666666667,1,,2,1983,36,3,1,24,3,4,3,2,3,2,3,33,4,50,6,4,16,,,3,4,3,3,4,5,2,1,1,2,1,2,2,2,4,1,1,1,2,3,4,3,,,,,,0,,2,2,2,1,2,1,2,2,2,2,2,2,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24,50,6,1,3,3,0,7,7,9,7,0,,,,,3,,,7,9,4,10,2,4,10,,,7,2,2,1,50,6,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,,,1,,,1,1,1,4,4,3,,,5,10,8,0,5,10,8,,2,1,2,30,5,,,2,5,2,3,1,1,4,1,5,1,2,1,,0,,0,5,0,2,0,2009,1,4,,2,2,8100,,,7,,5,,1,,4,4,,3,3,,7127,7127,,,,,5,5,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,6,1,1,"NE",2,"fr",8100,4,82205.441,21,5,19.026401,10.97852,18.147971,28.696897,19.188544,3.4463007,12.133652,,1.86071679342082,3.68858626025154,1.86071679342082,3.68858626025154,1,1,1,1,1,1,1,1,1
5593,1,0,10/21/2019 19:35:40,10/21/2019 20:56:55,81.2333333333333,1,,1,1969,50,4,2,1,1,2,2,3,1,4,,53,16,30,5,67,7,30,5,2,4,4,4,5,4,5,1,5,2,3,5,5,4,4,2,2,3,2,3,3,4,,,,,,1,5,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,5,,,2,2,1,1,1,0,0,,0,1,0,0,,,,0,0,0,0,2,8,50,6,3,30,5,1,1,1,30,5,5,5,0,3,10,0,10,4,0,,,7,4,10,3,10,8,7,3,10,3,7,9,,,4,2,1,,30,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,,,1,,,1,3,3,3,2,1,,,2,0,0,0,0,0,5,,2,,2,40,1,10,2,5,3,1,1,1,1,3,1,4,1,5,1,3,1,1,1,1,1,4,1,1969,1,2,,,1,8100,,,2,3,5,,2,,3,3,,,,,3300,3300,,1,1,,7,7,,2,10,5,2,11,1,1,2,,1342,1342,,2,3,9,5,1,,,,,,,,,,,,,,10,5,2,10,1,2,"ZH",4,"de",8100,2,73213.848,11,4,26.857277,32.403717,16.184615,12.394299,10.757466,4.0609103,12.276909,3.1735189,1.11877245644945,0.698074928508691,1.06154490035499,0.662366932750421,0.581216356,0.982437956,0.571009008782408,1,1,1,1,1,1
5594,1,0,10/31/2019 17:37:21,10/31/2019 18:04:17,26.9166666666667,1,,1,1961,58,5,1,1,1,3,1,4,4,2,,2,16,30,5,33,4,50,6,1,4,4,2,5,5,4,3,5,3,2,5,3,3,4,2,3,3,2,3,3,4,,,,,,1,5,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,5,,,2,2,1,2,2,,,,,,,,,,,,,,,2,3,30,5,7,10,2,1,1,1,30,5,3,4,5,2,10,0,8,6,1,,,2,5,9,7,6,3,3,9,0,8,6,1,,,2,2,1,,30,5,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,0,0,0,0,0,0,0,1,,,1,,,1,1,1,4,4,4,,,9,2,6,2,0,4,8,1,2,2,2,30,5,150,7,4,2,2,3,3,2,2,2,5,1,4,2,2,0,1,1,2,0,4,1,1982,1,2,,,1,8100,,,1,6,11,1,1,,3,3,,,,,3119,3119,,1,1,,14,14,,3,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,10,2,1,"ZH",4,"de",8100,3,83974.332,11,1,32.45371,13.671502,25.629304,11.824194,20.389503,3.5024246,15.659914,0.91373462,1.11877245644945,0.698074928508691,1.06154490035499,0.662366932750421,0.581216356,0.982437956,0.571009008782408,1,1,1,1,1,1
5595,1,0,10/24/2019 21:02:16,10/24/2019 21:39:35,37.3,1,,2,1953,66,6,2,23,2,2,2,3,4,4,2,6,8,30,5,2,16,30,5,2,4,4,3,4,,,,,1,2,3,3,2,3,1,1,2,2,3,3,4,,,,,,1,1,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,,,,1,1,,,,,,,,,,,,,,,,,,,139,30,5,141,50,6,1,1,23,30,5,4,3,0,3,10,0,10,5,0,,,9,10,10,3,9,10,8,2,10,2,7,10,,,3,2,2,1,30,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,,,1,,,1,,,,,,,,10,5,10,5,10,5,5,2,2,1,3,,,,,4,4,4,3,2,1,2,1,5,1,5,1,3,1,1,1,,0,4,1,1953,1,3,,0,2,8100,,,2,4,7,,7,2,3,,3,,,,2433,,2433,1,,1,1,,1,1,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,2,3,2,2,"VS",1,"fr",8100,3,,13,4,37.678247,20.708933,16.410927,21.434519,13.028825,26.144879,0.74541057,,2.08447663582381,1.30064059956279,1.97785128683839,1.23411010675245,1,1,1,1,1,1,1,1,1
5596,1,0,10/21/2019 15:28:37,10/21/2019 15:55:51,27.2333333333333,1,,1,1953,66,6,2,1,2,3,2,4,4,3,,2,16,60,4,101,5,60,4,1,4,4,3,5,5,4,5,4,2,2,4,2,2,3,1,2,3,3,3,3,4,,,,,,1,3,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,6,,,2,2,1,2,1,0,1,1,0,,1,0,,,,0,0,0,0,3,3,30,5,6,60,4,1,1,1,30,5,4,4,3,7,10,0,10,10,0,,,5,9,9,2,9,9,7,3,10,1,5,8,,,3,2,1,,50,6,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10,0,0,0,0,0,0,0,1,,,1,,,1,,,,,,,,8,8,7,6,5,10,8,2,2,2,3,40,1,20,3,3,4,3,1,2,2,2,1,5,1,5,2,3,1,1,1,2,0,4,1,1993,3,2,1,,1,8100,,,7,,13,2,3,,4,4,,1,1,,2652,2652,,,,,13,13,,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,5,1,2,"ZH",4,"de",8100,2,136679.46,11,4,22.742616,28.136104,11.840837,24.8683,10.271676,4.1239247,15.244627,1.1292754,1.11877245644945,0.698074928508691,0.807009593382724,0.503545793390675,0.581216356,0.707729032,0.411343689014447,1,1,1,1,1,1
5597,2,0,,,,,191119,1,1986,33,2,1,1,1,1,1,2,3,2,1,17,4,50,6,45,2,50,6,1,1,4,1,4,4,3,4,4,2,2,3,2,2,3,1,3,3,1,2,2,4,,,,,,1,3,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,6,6,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,21,10,2,5,5,8,3,6,0,8,10,0,0,0,6,8,9,7,10,7,5,1,10,1,3,8,7,,3,1,2,1,50,6,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,1,,,1,,,1,1,4,2,2,2,4,4,7,8,9,7,7,9,9,2,1,2,2,80,7,80,7,3,2,2,4,2,2,1,1,5,1,3,2,3,1,1,1,3,0,4,1,2006,4,2,1,,3,8100,,,7,,13,2,1,,3,3,,,,,,,,2,2,,11,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1,"ZH",4,"de",8100,1,83974.332,11,1,32.45371,13.671502,25.629304,11.824194,20.389503,3.5024246,15.659914,0.91373462,1.11877245644945,0.698074928508691,0.807009593382724,0.503545793390675,0.581216356,0.707729032,0.411343689014447,1,1,1,1,1,1
5598,2,0,,,,,271119,1,1939,80,7,1,18,1,1,,,,,3,1,16,404,7,6,8,,,1,5,5,5,5,1,1,5,1,1,3,5,5,1,1,1,1,4,1,4,3,1,,,,,,0,,2,2,2,1,2,2,2,2,2,2,2,2,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,,,,,,1,1,18,40,1,5,5,10,,10,,,,,,,,,,0,10,10,,,10,,,,,,10,1,2,2,,,,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,,,1,,,1,,,,,,,,,10,,,10,,10,1,2,2,1,40,1,40,1,4,4,3,3,3,1,5,5,1,5,3,3,3,1,1,1,5,0,4,1,1939,3,1,,,1,8100,,,7,,10,,7,1,2,,2,,,,9997,,9997,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,"GR",5,"de",8100,1,57302.993,33,8,13.876652,26.405229,15.555556,15.947712,5.4248366,11.699346,7.6470588,17.320261,1.82466077128186,3.61711071473524,1.82466077128186,3.61711071473524,1,1,1,1,1,1,1,1,1
5599,2,0,,,,,221119,1,1949,70,6,2,8,1,2,2,,,,2,33,4,,,,,,,2,4,2,2,5,2,4,4,2,1,4,2,4,1,1,2,1,2,2,3,4,1,,,,,,0,,2,2,2,2,2,1,2,2,2,2,2,2,70,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,5,5,0,0,0,0,0,0,0,0,0,10,9,9,4,4,,,,,,,,,,,2,,1,40,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,,,1,,,1,1,,,,,,,0,5,0,0,0,0,0,2,2,2,3,,,,,4,5,4,2,2,2,4,2,5,1,5,2,3,1,1,1,3,0,2,0,2017,1,2,1,,1,8100,,,7,,5,,6,2,3,,3,,,,5320,,5320,1,,1,3,,3,2,15,8,4,5,,1,3,,,,,2,7,,,,,,,,,,,,,,,,,15,8,4,,1,1,"GL",5,"de",8100,2,59343.78,33,5,17.77965,,27.237729,,4.1065127,,,62.431825,0.405787505354066,0.804411623586741,0.405787505354066,0.804411623586741,1,1,1,1,1,1,1,1,1
